"Latest: Time (s)","Latest: Force (N)","Latest: Force 4 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Total Force (N)"
10193,714.29,405.37,282.05,338.22,1739.93
10195,714.29,404.15,282.05,338.22,1738.71
10197,715.51,404.15,280.83,339.44,1739.93
10199,714.29,404.15,282.05,339.44,1739.93
10201,714.29,404.15,282.05,338.22,1738.71
10203,714.29,404.15,282.05,338.22,1738.71
10205,714.29,404.15,282.05,338.22,1738.71
10207,714.29,404.15,282.05,338.22,1738.71
10209,714.29,404.15,282.05,338.22,1738.71
10211,714.29,404.15,284.49,338.22,1741.15
10213,715.51,404.15,282.05,338.22,1739.93
10215,714.29,405.37,283.27,338.22,1741.15
10217,714.29,404.15,282.05,338.22,1738.71
10219,714.29,402.93,282.05,338.22,1737.49
10221,715.51,404.15,282.05,338.22,1739.93
10223,714.29,404.15,282.05,338.22,1738.71
10225,714.29,404.15,282.05,338.22,1738.71
10227,714.29,404.15,282.05,338.22,1738.71
10229,714.29,404.15,282.05,339.44,1739.93
10231,714.29,405.37,282.05,338.22,1739.93
10233,714.29,402.93,282.05,338.22,1737.49
10235,714.29,404.15,282.05,338.22,1738.71
10237,715.51,404.15,282.05,338.22,1739.93
10239,715.51,404.15,282.05,338.22,1739.93
10241,714.29,404.15,282.05,338.22,1738.71
10243,714.29,405.37,280.83,338.22,1738.71
10245,714.29,404.15,282.05,339.44,1739.93
10247,714.29,404.15,282.05,339.44,1739.93
10249,714.29,405.37,282.05,338.22,1739.93
10251,714.29,404.15,282.05,339.44,1739.93
10253,714.29,405.37,282.05,338.22,1739.93
10255,714.29,405.37,282.05,338.22,1739.93
10257,714.29,405.37,280.83,339.44,1739.93
10259,714.29,405.37,280.83,338.22,1738.71
10261,714.29,404.15,280.83,338.22,1737.49
10263,714.29,404.15,280.83,339.44,1738.71
10265,714.29,405.37,280.83,338.22,1738.71
10267,714.29,404.15,282.05,338.22,1738.71
10269,714.29,405.37,282.05,339.44,1741.15
10271,714.29,405.37,282.05,338.22,1739.93
10273,714.29,405.37,282.05,338.22,1739.93
10275,714.29,404.15,282.05,339.44,1739.93
10277,714.29,404.15,280.83,338.22,1737.49
10279,713.06,405.37,280.83,337,1736.26
10281,715.51,404.15,282.05,338.22,1739.93
10283,714.29,405.37,282.05,339.44,1741.15
10285,714.29,404.15,282.05,338.22,1738.71
10287,713.06,405.37,282.05,338.22,1738.7
10289,714.29,404.15,282.05,339.44,1739.93
10291,714.29,405.37,282.05,338.22,1739.93
10293,714.29,405.37,282.05,339.44,1741.15
10295,713.06,404.15,282.05,338.22,1737.48
10297,714.29,405.37,280.83,338.22,1738.71
10299,714.29,405.37,282.05,338.22,1739.93
10301,714.29,404.15,280.83,338.22,1737.49
10303,714.29,405.37,282.05,339.44,1741.15
10305,714.29,405.37,282.05,339.44,1741.15
10307,714.29,405.37,282.05,338.22,1739.93
10309,714.29,404.15,282.05,338.22,1738.71
10311,714.29,405.37,282.05,338.22,1739.93
10313,714.29,404.15,282.05,338.22,1738.71
10315,714.29,404.15,282.05,338.22,1738.71
10317,714.29,404.15,282.05,339.44,1739.93
10319,714.29,404.15,282.05,338.22,1738.71
10321,714.29,405.37,282.05,339.44,1741.15
10323,714.29,405.37,282.05,338.22,1739.93
10325,714.29,405.37,282.05,339.44,1741.15
10327,715.51,404.15,282.05,339.44,1741.15
10329,714.29,404.15,282.05,339.44,1739.93
10331,715.51,405.37,282.05,338.22,1741.15
10333,714.29,404.15,282.05,338.22,1738.71
10335,714.29,405.37,282.05,338.22,1739.93
10337,714.29,404.15,282.05,339.44,1739.93
10339,714.29,404.15,282.05,338.22,1738.71
10341,714.29,404.15,280.83,338.22,1737.49
10343,714.29,405.37,282.05,339.44,1741.15
10345,715.51,404.15,282.05,338.22,1739.93
10347,715.51,404.15,282.05,338.22,1739.93
10349,714.29,405.37,282.05,339.44,1741.15
10351,714.29,404.15,282.05,338.22,1738.71
10353,714.29,405.37,282.05,338.22,1739.93
10355,714.29,405.37,282.05,338.22,1739.93
10357,714.29,404.15,282.05,338.22,1738.71
10359,713.06,404.15,280.83,338.22,1736.26
10361,714.29,406.59,282.05,338.22,1741.15
10363,714.29,405.37,282.05,338.22,1739.93
10365,714.29,405.37,282.05,338.22,1739.93
10367,714.29,406.59,282.05,338.22,1741.15
10369,714.29,405.37,282.05,338.22,1739.93
10371,714.29,405.37,282.05,338.22,1739.93
10373,713.06,404.15,282.05,338.22,1737.48
10375,714.29,405.37,280.83,338.22,1738.71
10377,714.29,404.15,282.05,337,1737.49
10379,714.29,404.15,282.05,337,1737.49
10381,713.06,405.37,282.05,338.22,1738.7
10383,714.29,405.37,282.05,337,1738.71
10385,714.29,404.15,282.05,338.22,1738.71
10387,714.29,405.37,282.05,338.22,1739.93
10389,714.29,405.37,282.05,338.22,1739.93
10391,714.29,404.15,282.05,338.22,1738.71
10393,714.29,404.15,282.05,338.22,1738.71
10395,713.06,404.15,282.05,338.22,1737.48
10397,714.29,404.15,282.05,337,1737.49
10399,714.29,405.37,282.05,338.22,1739.93
10401,714.29,406.59,283.27,338.22,1742.37
10403,714.29,405.37,282.05,338.22,1739.93
10405,713.06,405.37,282.05,338.22,1738.7
10407,713.06,405.37,280.83,338.22,1737.48
10409,713.06,405.37,282.05,338.22,1738.7
10411,714.29,405.37,282.05,338.22,1739.93
10413,713.06,405.37,280.83,338.22,1737.48
10415,713.06,405.37,282.05,338.22,1738.7
10417,714.29,405.37,282.05,338.22,1739.93
10419,714.29,406.59,282.05,338.22,1741.15
10421,714.29,405.37,282.05,338.22,1739.93
10423,713.06,404.15,280.83,338.22,1736.26
10425,714.29,405.37,282.05,338.22,1739.93
10427,714.29,406.59,282.05,338.22,1741.15
10429,714.29,406.59,282.05,338.22,1741.15
10431,713.06,405.37,282.05,337,1737.48
10433,714.29,405.37,280.83,338.22,1738.71
10435,714.29,405.37,282.05,337,1738.71
10437,713.06,405.37,280.83,338.22,1737.48
10439,714.29,405.37,282.05,338.22,1739.93
10441,714.29,404.15,282.05,338.22,1738.71
10443,714.29,405.37,282.05,338.22,1739.93
10445,713.06,405.37,280.83,338.22,1737.48
10447,714.29,404.15,280.83,338.22,1737.49
10449,714.29,405.37,282.05,338.22,1739.93
10451,714.29,405.37,282.05,338.22,1739.93
10453,713.06,406.59,282.05,338.22,1739.92
10455,714.29,406.59,282.05,338.22,1741.15
10457,713.06,405.37,282.05,338.22,1738.7
10459,713.06,405.37,282.05,338.22,1738.7
10461,713.06,405.37,282.05,338.22,1738.7
10463,713.06,405.37,282.05,338.22,1738.7
10465,714.29,404.15,280.83,338.22,1737.49
10467,713.06,404.15,282.05,338.22,1737.48
10469,713.06,405.37,282.05,338.22,1738.7
10471,713.06,405.37,282.05,338.22,1738.7
10473,714.29,406.59,280.83,338.22,1739.93
10475,714.29,405.37,282.05,338.22,1739.93
10477,713.06,405.37,280.83,338.22,1737.48
10479,713.06,405.37,282.05,338.22,1738.7
10481,714.29,404.15,280.83,338.22,1737.49
10483,713.06,404.15,282.05,338.22,1737.48
10485,713.06,405.37,282.05,338.22,1738.7
10487,713.06,405.37,282.05,338.22,1738.7
10489,714.29,405.37,282.05,338.22,1739.93
10491,713.06,405.37,282.05,338.22,1738.7
10493,713.06,405.37,282.05,338.22,1738.7
10495,713.06,405.37,282.05,339.44,1739.92
10497,713.06,405.37,280.83,338.22,1737.48
10499,713.06,404.15,282.05,339.44,1738.7
10501,713.06,404.15,280.83,339.44,1737.48
10503,714.29,405.37,280.83,339.44,1739.93
10505,714.29,404.15,282.05,339.44,1739.93
10507,713.06,404.15,282.05,338.22,1737.48
10509,713.06,405.37,282.05,338.22,1738.7
10511,714.29,404.15,282.05,339.44,1739.93
10513,713.06,405.37,280.83,338.22,1737.48
10515,713.06,405.37,282.05,338.22,1738.7
10517,714.29,405.37,283.27,338.22,1741.15
10519,713.06,405.37,282.05,338.22,1738.7
10521,713.06,404.15,282.05,338.22,1737.48
10523,713.06,404.15,282.05,338.22,1737.48
10525,714.29,405.37,282.05,338.22,1739.93
10527,713.06,405.37,280.83,339.44,1738.7
10529,713.06,405.37,282.05,338.22,1738.7
10531,713.06,405.37,282.05,338.22,1738.7
10533,714.29,405.37,280.83,338.22,1738.71
10535,714.29,405.37,282.05,339.44,1741.15
10537,713.06,405.37,282.05,338.22,1738.7
10539,713.06,405.37,280.83,338.22,1737.48
10541,714.29,404.15,282.05,338.22,1738.71
10543,713.06,405.37,282.05,338.22,1738.7
10545,713.06,405.37,282.05,339.44,1739.92
10547,714.29,406.59,282.05,337,1739.93
10549,710.62,406.59,284.49,337,1738.7
10551,713.06,404.15,282.05,339.44,1738.7
10553,714.29,404.15,282.05,338.22,1738.71
10555,713.06,404.15,280.83,338.22,1736.26
10557,713.06,404.15,282.05,338.22,1737.48
10559,714.29,404.15,280.83,339.44,1738.71
10561,714.29,402.93,280.83,338.22,1736.27
10563,714.29,404.15,280.83,339.44,1738.71
10565,713.06,404.15,280.83,338.22,1736.26
10567,713.06,404.15,282.05,339.44,1738.7
10569,714.29,404.15,282.05,339.44,1739.93
10571,714.29,404.15,282.05,338.22,1738.71
10573,714.29,404.15,282.05,338.22,1738.71
10575,714.29,404.15,282.05,338.22,1738.71
10577,713.06,404.15,282.05,338.22,1737.48
10579,714.29,405.37,282.05,338.22,1739.93
10581,713.06,404.15,280.83,339.44,1737.48
10583,714.29,405.37,282.05,338.22,1739.93
10585,714.29,404.15,282.05,338.22,1738.71
10587,714.29,405.37,282.05,338.22,1739.93
10589,714.29,404.15,282.05,338.22,1738.71
10591,714.29,404.15,280.83,338.22,1737.49
10593,714.29,405.37,282.05,338.22,1739.93
10595,714.29,405.37,280.83,338.22,1738.71
10597,714.29,404.15,282.05,338.22,1738.71
10599,714.29,404.15,282.05,338.22,1738.71
10601,714.29,404.15,282.05,337,1737.49
10603,714.29,404.15,280.83,338.22,1737.49
10605,713.06,404.15,282.05,338.22,1737.48
10607,713.06,404.15,282.05,338.22,1737.48
10609,713.06,404.15,282.05,338.22,1737.48
10611,714.29,405.37,280.83,339.44,1739.93
10613,714.29,404.15,282.05,338.22,1738.71
10615,714.29,404.15,282.05,339.44,1739.93
10617,713.06,405.37,282.05,338.22,1738.7
10619,714.29,404.15,282.05,338.22,1738.71
10621,713.06,404.15,280.83,338.22,1736.26
10623,713.06,405.37,282.05,338.22,1738.7
10625,714.29,404.15,282.05,338.22,1738.71
10627,713.06,404.15,282.05,338.22,1737.48
10629,713.06,404.15,282.05,338.22,1737.48
10631,714.29,405.37,282.05,338.22,1739.93
10633,713.06,404.15,282.05,338.22,1737.48
10635,714.29,404.15,282.05,338.22,1738.71
10637,713.06,405.37,282.05,338.22,1738.7
10639,713.06,405.37,280.83,338.22,1737.48
10641,714.29,404.15,282.05,338.22,1738.71
10643,714.29,404.15,282.05,338.22,1738.71
10645,713.06,404.15,282.05,338.22,1737.48
10647,714.29,404.15,282.05,338.22,1738.71
10649,714.29,405.37,282.05,338.22,1739.93
10651,713.06,404.15,282.05,338.22,1737.48
10653,714.29,404.15,280.83,338.22,1737.49
10655,714.29,404.15,282.05,339.44,1739.93
10657,713.06,404.15,282.05,338.22,1737.48
10659,714.29,404.15,282.05,338.22,1738.71
10661,714.29,404.15,282.05,339.44,1739.93
10663,713.06,405.37,282.05,338.22,1738.7
10665,713.06,404.15,282.05,338.22,1737.48
10667,713.06,405.37,282.05,338.22,1738.7
10669,714.29,404.15,282.05,338.22,1738.71
10671,714.29,405.37,282.05,338.22,1739.93
10673,714.29,404.15,280.83,339.44,1738.71
10675,713.06,404.15,282.05,338.22,1737.48
10677,714.29,404.15,282.05,338.22,1738.71
10679,714.29,404.15,280.83,339.44,1738.71
10681,713.06,404.15,282.05,338.22,1737.48
10683,713.06,404.15,282.05,338.22,1737.48
10685,713.06,405.37,280.83,338.22,1737.48
10687,714.29,404.15,280.83,338.22,1737.49
10689,713.06,404.15,280.83,338.22,1736.26
10691,714.29,404.15,282.05,337,1737.49
10693,714.29,404.15,282.05,338.22,1738.71
10695,714.29,405.37,280.83,338.22,1738.71
10697,714.29,404.15,282.05,338.22,1738.71
10699,714.29,404.15,282.05,338.22,1738.71
10701,714.29,404.15,282.05,338.22,1738.71
10703,714.29,405.37,282.05,338.22,1739.93
10705,714.29,404.15,282.05,338.22,1738.71
10707,714.29,404.15,282.05,338.22,1738.71
10709,714.29,405.37,282.05,339.44,1741.15
10711,714.29,405.37,282.05,338.22,1739.93
10713,714.29,404.15,282.05,338.22,1738.71
10715,714.29,404.15,282.05,338.22,1738.71
10717,714.29,405.37,282.05,338.22,1739.93
10719,714.29,405.37,282.05,338.22,1739.93
10721,714.29,405.37,280.83,338.22,1738.71
10723,714.29,405.37,282.05,338.22,1739.93
10725,714.29,405.37,280.83,338.22,1738.71
10727,714.29,404.15,280.83,338.22,1737.49
10729,713.06,404.15,282.05,338.22,1737.48
10731,714.29,404.15,282.05,338.22,1738.71
10733,714.29,404.15,282.05,338.22,1738.71
10735,714.29,404.15,280.83,338.22,1737.49
10737,714.29,405.37,282.05,338.22,1739.93
10739,714.29,404.15,282.05,338.22,1738.71
10741,714.29,404.15,282.05,338.22,1738.71
10743,714.29,404.15,282.05,338.22,1738.71
10745,714.29,402.93,282.05,338.22,1737.49
10747,714.29,404.15,282.05,337,1737.49
10749,714.29,404.15,282.05,338.22,1738.71
10751,713.06,404.15,282.05,337,1736.26
10753,714.29,404.15,282.05,337,1737.49
10755,713.06,402.93,282.05,338.22,1736.26
10757,714.29,402.93,280.83,338.22,1736.27
10759,714.29,402.93,282.05,338.22,1737.49
10761,714.29,404.15,282.05,339.44,1739.93
10763,714.29,404.15,282.05,338.22,1738.71
10765,714.29,405.37,282.05,339.44,1741.15
10767,713.06,404.15,282.05,338.22,1737.48
10769,714.29,402.93,282.05,338.22,1737.49
10771,714.29,404.15,282.05,339.44,1739.93
10773,714.29,404.15,282.05,338.22,1738.71
10775,714.29,404.15,282.05,339.44,1739.93
10777,714.29,405.37,282.05,338.22,1739.93
10779,714.29,404.15,282.05,339.44,1739.93
10781,714.29,404.15,282.05,338.22,1738.71
10783,714.29,404.15,282.05,338.22,1738.71
10785,714.29,404.15,282.05,338.22,1738.71
10787,714.29,404.15,282.05,339.44,1739.93
10789,714.29,404.15,282.05,339.44,1739.93
10791,714.29,404.15,282.05,338.22,1738.71
10793,714.29,404.15,282.05,338.22,1738.71
10795,714.29,404.15,282.05,338.22,1738.71
10797,714.29,404.15,282.05,339.44,1739.93
10799,714.29,404.15,282.05,338.22,1738.71
10801,714.29,404.15,282.05,339.44,1739.93
10803,714.29,404.15,282.05,339.44,1739.93
10805,714.29,404.15,282.05,339.44,1739.93
10807,714.29,404.15,282.05,338.22,1738.71
10809,714.29,404.15,282.05,338.22,1738.71
10811,714.29,404.15,282.05,338.22,1738.71
10813,714.29,404.15,282.05,338.22,1738.71
10815,714.29,404.15,282.05,338.22,1738.71
10817,713.06,404.15,282.05,339.44,1738.7
10819,714.29,402.93,282.05,338.22,1737.49
10821,714.29,404.15,282.05,338.22,1738.71
10823,714.29,404.15,282.05,338.22,1738.71
10825,714.29,404.15,282.05,338.22,1738.71
10827,714.29,402.93,282.05,338.22,1737.49
10829,713.06,404.15,280.83,339.44,1737.48
10831,714.29,404.15,282.05,337,1737.49
10833,713.06,402.93,280.83,338.22,1735.04
10835,714.29,404.15,282.05,338.22,1738.71
10837,714.29,404.15,282.05,338.22,1738.71
10839,715.51,404.15,282.05,338.22,1739.93
10841,714.29,404.15,282.05,338.22,1738.71
10843,714.29,402.93,282.05,338.22,1737.49
10845,714.29,404.15,282.05,338.22,1738.71
10847,715.51,405.37,282.05,339.44,1742.37
10849,714.29,404.15,280.83,338.22,1737.49
10851,714.29,404.15,280.83,338.22,1737.49
10853,714.29,404.15,280.83,338.22,1737.49
10855,714.29,404.15,280.83,339.44,1738.71
10857,714.29,404.15,282.05,338.22,1738.71
10859,714.29,404.15,282.05,338.22,1738.71
10861,714.29,404.15,282.05,337,1737.49
10863,715.51,405.37,280.83,338.22,1739.93
10865,713.06,404.15,282.05,339.44,1738.7
10867,714.29,404.15,282.05,338.22,1738.71
10869,714.29,405.37,282.05,338.22,1739.93
10871,714.29,404.15,282.05,338.22,1738.71
10873,714.29,404.15,282.05,338.22,1738.71
10875,714.29,404.15,282.05,338.22,1738.71
10877,713.06,404.15,282.05,338.22,1737.48
10879,714.29,404.15,282.05,339.44,1739.93
10881,714.29,404.15,282.05,338.22,1738.71
10883,714.29,404.15,282.05,338.22,1738.71
10885,713.06,404.15,282.05,338.22,1737.48
10887,714.29,404.15,282.05,338.22,1738.71
10889,713.06,404.15,282.05,338.22,1737.48
10891,714.29,404.15,282.05,338.22,1738.71
10893,714.29,404.15,282.05,338.22,1738.71
10895,713.06,404.15,282.05,339.44,1738.7
10897,714.29,404.15,280.83,339.44,1738.71
10899,714.29,404.15,282.05,338.22,1738.71
10901,714.29,404.15,280.83,338.22,1737.49
10903,714.29,404.15,280.83,338.22,1737.49
10905,714.29,404.15,282.05,338.22,1738.71
10907,714.29,404.15,282.05,338.22,1738.71
10909,714.29,404.15,280.83,338.22,1737.49
10911,714.29,404.15,282.05,338.22,1738.71
10913,713.06,404.15,282.05,338.22,1737.48
10915,714.29,404.15,282.05,338.22,1738.71
10917,714.29,404.15,282.05,339.44,1739.93
10919,714.29,405.37,280.83,338.22,1738.71
10921,714.29,405.37,282.05,339.44,1741.15
10923,714.29,404.15,282.05,338.22,1738.71
10925,714.29,404.15,282.05,339.44,1739.93
10927,714.29,404.15,282.05,339.44,1739.93
10929,714.29,404.15,280.83,338.22,1737.49
10931,714.29,404.15,280.83,338.22,1737.49
10933,713.06,404.15,280.83,338.22,1736.26
10935,714.29,405.37,282.05,338.22,1739.93
10937,714.29,404.15,282.05,338.22,1738.71
10939,714.29,404.15,282.05,338.22,1738.71
10941,714.29,404.15,282.05,338.22,1738.71
10943,714.29,404.15,282.05,339.44,1739.93
10945,714.29,404.15,282.05,338.22,1738.71
10947,714.29,404.15,282.05,338.22,1738.71
10949,714.29,404.15,282.05,338.22,1738.71
10951,714.29,404.15,282.05,338.22,1738.71
10953,714.29,404.15,282.05,338.22,1738.71
10955,714.29,404.15,282.05,338.22,1738.71
10957,714.29,404.15,282.05,338.22,1738.71
10959,714.29,404.15,282.05,339.44,1739.93
10961,710.62,406.59,282.05,338.22,1737.48
10963,711.84,405.37,282.05,339.44,1738.7
10965,711.84,405.37,282.05,338.22,1737.48
10967,713.06,405.37,280.83,338.22,1737.48
10969,713.06,406.59,280.83,338.22,1738.7
10971,713.06,405.37,282.05,338.22,1738.7
10973,713.06,405.37,282.05,338.22,1738.7
10975,714.29,405.37,282.05,339.44,1741.15
10977,713.06,402.93,282.05,339.44,1737.48
10979,714.29,402.93,282.05,338.22,1737.49
10981,714.29,404.15,282.05,338.22,1738.71
10983,715.51,404.15,282.05,338.22,1739.93
10985,714.29,404.15,282.05,338.22,1738.71
10987,714.29,404.15,282.05,338.22,1738.71
10989,714.29,404.15,282.05,338.22,1738.71
10991,714.29,404.15,280.83,339.44,1738.71
10993,714.29,404.15,282.05,338.22,1738.71
10995,713.06,404.15,282.05,338.22,1737.48
10997,713.06,404.15,282.05,338.22,1737.48
10999,714.29,404.15,282.05,338.22,1738.71
11001,713.06,404.15,282.05,338.22,1737.48
11003,714.29,404.15,282.05,338.22,1738.71
11005,714.29,404.15,282.05,338.22,1738.71
11007,714.29,402.93,282.05,338.22,1737.49
11009,714.29,402.93,282.05,338.22,1737.49
11011,714.29,404.15,282.05,338.22,1738.71
11013,711.84,407.81,283.27,337,1739.92
11015,710.62,406.59,283.27,337,1737.48
11017,714.29,404.15,282.05,338.22,1738.71
11019,714.29,404.15,282.05,338.22,1738.71
11021,714.29,402.93,282.05,338.22,1737.49
11023,715.51,402.93,282.05,338.22,1738.71
11025,715.51,402.93,282.05,338.22,1738.71
11027,714.29,402.93,282.05,338.22,1737.49
11029,714.29,404.15,282.05,338.22,1738.71
11031,714.29,404.15,282.05,339.44,1739.93
11033,714.29,404.15,282.05,338.22,1738.71
11035,714.29,404.15,282.05,338.22,1738.71
11037,715.51,404.15,282.05,338.22,1739.93
11039,715.51,404.15,282.05,338.22,1739.93
11041,714.29,404.15,282.05,338.22,1738.71
11043,714.29,404.15,282.05,339.44,1739.93
11045,714.29,402.93,282.05,338.22,1737.49
11047,713.06,404.15,282.05,339.44,1738.7
11049,714.29,404.15,282.05,338.22,1738.71
11051,714.29,404.15,282.05,339.44,1739.93
11053,714.29,404.15,282.05,338.22,1738.71
11055,715.51,404.15,282.05,338.22,1739.93
11057,714.29,402.93,282.05,338.22,1737.49
11059,714.29,402.93,282.05,338.22,1737.49
11061,713.06,405.37,282.05,338.22,1738.7
11063,714.29,405.37,283.27,338.22,1741.15
11065,714.29,404.15,282.05,339.44,1739.93
11067,714.29,404.15,282.05,339.44,1739.93
11069,713.06,405.37,283.27,338.22,1739.92
11071,714.29,402.93,283.27,337,1737.49
11073,714.29,402.93,282.05,339.44,1738.71
11075,714.29,404.15,282.05,338.22,1738.71
11077,714.29,404.15,280.83,339.44,1738.71
11079,714.29,404.15,282.05,339.44,1739.93
11081,713.06,402.93,282.05,339.44,1737.48
11083,713.06,402.93,282.05,338.22,1736.26
11085,714.29,402.93,280.83,338.22,1736.27
11087,714.29,404.15,282.05,338.22,1738.71
11089,714.29,404.15,282.05,338.22,1738.71
11091,714.29,402.93,282.05,338.22,1737.49
11093,714.29,404.15,282.05,338.22,1738.71
11095,714.29,402.93,280.83,339.44,1737.49
11097,714.29,404.15,282.05,338.22,1738.71
11099,714.29,402.93,280.83,338.22,1736.27
11101,714.29,402.93,282.05,338.22,1737.49
11103,714.29,404.15,282.05,338.22,1738.71
11105,714.29,404.15,280.83,338.22,1737.49
11107,714.29,404.15,282.05,338.22,1738.71
11109,714.29,402.93,282.05,339.44,1738.71
11111,714.29,404.15,280.83,338.22,1737.49
11113,714.29,404.15,280.83,339.44,1738.71
11115,714.29,404.15,282.05,338.22,1738.71
11117,714.29,404.15,280.83,338.22,1737.49
11119,714.29,404.15,282.05,338.22,1738.71
11121,714.29,404.15,282.05,338.22,1738.71
11123,714.29,404.15,282.05,338.22,1738.71
11125,714.29,404.15,282.05,338.22,1738.71
11127,714.29,404.15,282.05,338.22,1738.71
11129,714.29,405.37,280.83,338.22,1738.71
11131,714.29,404.15,282.05,338.22,1738.71
11133,714.29,404.15,282.05,338.22,1738.71
11135,714.29,404.15,282.05,338.22,1738.71
11137,714.29,402.93,282.05,338.22,1737.49
11139,714.29,404.15,280.83,338.22,1737.49
11141,714.29,404.15,280.83,338.22,1737.49
11143,714.29,402.93,282.05,338.22,1737.49
11145,715.51,402.93,282.05,339.44,1739.93
11147,714.29,402.93,280.83,338.22,1736.27
11149,714.29,404.15,282.05,338.22,1738.71
11151,715.51,402.93,280.83,338.22,1737.49
11153,714.29,402.93,282.05,338.22,1737.49
11155,714.29,404.15,282.05,338.22,1738.71
11157,714.29,404.15,280.83,338.22,1737.49
11159,715.51,404.15,280.83,338.22,1738.71
11161,714.29,402.93,280.83,338.22,1736.27
11163,714.29,404.15,282.05,338.22,1738.71
11165,714.29,404.15,280.83,338.22,1737.49
11167,714.29,404.15,280.83,338.22,1737.49
11169,714.29,404.15,282.05,338.22,1738.71
11171,713.06,404.15,280.83,338.22,1736.26
11173,714.29,404.15,282.05,339.44,1739.93
11175,714.29,404.15,282.05,339.44,1739.93
11177,714.29,404.15,280.83,339.44,1738.71
11179,714.29,402.93,282.05,338.22,1737.49
11181,714.29,404.15,280.83,338.22,1737.49
11183,714.29,404.15,280.83,339.44,1738.71
11185,714.29,402.93,282.05,338.22,1737.49
11187,714.29,404.15,282.05,338.22,1738.71
11189,714.29,404.15,280.83,338.22,1737.49
11191,714.29,404.15,280.83,339.44,1738.71
11193,714.29,402.93,280.83,338.22,1736.27
11195,714.29,404.15,280.83,338.22,1737.49
11197,714.29,404.15,280.83,338.22,1737.49
11199,714.29,404.15,280.83,338.22,1737.49
11201,714.29,404.15,280.83,338.22,1737.49
11203,714.29,402.93,282.05,338.22,1737.49
11205,713.06,404.15,280.83,338.22,1736.26
